Index,Title,Sentiment,Class,Entity1,Entity2,Entity3,Language
203,  Charles Leclercs wilder Ritt über die Kerbs: Linie bei Pierre Gasly abgeschaut!  ,0.3916666666666668,Positive,Gasly,Leclerc,nan,Germany
204,  Sachir: Überholen doch nicht so einfach wie gedacht?  ,0.14,Neutral,nan,nan,nan,Germany
205,  Toto Wolff schließt Stallorder aus: George Russell darf in Bahrain gewinnen!  ,0.3283018867924528,Positive,Russell,nan,nan,Germany
206,"  Carlos Sainz: Russell zeigt, dass nicht nur Hamilton im Mercedes gewinnen kann  ",0.5675675675675674,Positive,Russell,Hamilton,Sainz,Germany
207,  Romain Grosjean: Warum er im Feuer fast nichts sehen konnte  ,0.04999999999999999,Neutral,Grosjean,nan,nan,Germany
208,  15 Punkte Abtrieb verloren: Für Pierre Gasly war mehr drin als P9  ,0.30270270270270266,Positive,Gasly,nan,nan,Germany
209,  Toto Wolff: Haben von George Russell ein Top-5-Ergebnis erwartet  ,0.41935483870967744,Positive,Russell,nan,nan,Germany
210,  Norris verpasst Q3 klar: Schlechtestes Quali-Ergebnis in dieser Saison  ,0.26842105263157895,Positive,Norris,nan,nan,Germany
211,  Perez hadert mit Leistungsverlust: Nur wegen altem Motor hinter Leclerc?  ,0.48571428571428565,Positive,Perez,Leclerc,nan,Germany
212,  Alexander Albon: Im Qualifying plötzlich ein anderes Auto  ,0.14347826086956522,Neutral,Albon,nan,nan,Germany
213,"  George Russell: ""Habe im Qualifying einmal den Leerlauf erwischt""  ",0.2565217391304348,Positive,Russell,nan,nan,Germany
214,  Charles Leclerc: Mit fast perfekter Runde in die zweite Startreihe  ,0.39655172413793105,Positive,Leclerc,nan,nan,Germany
215,  Startplatz 13: Wieso Sebastian Vettel auch in Sachir die Top 10 verpasste  ,0.5,Positive,Vettel,nan,nan,Germany
216,  GP Sachir 2020: Hat der Windschatten Russell die Pole gekostet?  ,0.31477272727272715,Positive,Russell,nan,nan,Germany
217,"  Wie stehen Lewis Hamiltons Chancen, in Abu Dhabi zu fahren?  ",0.014814814814814812,Neutral,Hamilton,nan,nan,Germany
218,"  F1 Sachir 2020: Verstappen Schnellster in Bahrain, Russell fällt zurück  ",0.08235294117647057,Neutral,Russell,Verstappen,nan,Germany
219,"  Vettel über Young-Driver-Kontroverse: ""Kasperletheater""  ",0.55,Positive,Vettel,nan,nan,Germany
220,"  Williams fühlt sich bestätigt: Russell freizugeben war ""total richtig""  ",0.4051282051282051,Positive,Russell,Williams,nan,Germany
221,  Formel 1 Bahrain 2020: Das Qualifying am Samstag in der Chronologie  ,0.16991150442477873,Positive,nan,nan,nan,Germany
222,"  Mit dem Set-up verzockt: Q1 ""keine große Hürde"" für Sebastian Vettel  ",0.4423076923076923,Positive,Vettel,nan,nan,Germany
223,  Kevin Magnussen: Ich muss echt meinen Hut vor Romain ziehen!  ,0.37894736842105264,Positive,Magnussen,nan,nan,Germany
224,"  Günther Steiner: Gut, dass Grosjean über den Unfall redet  ",0.6266666666666666,Positive,Grosjean,nan,nan,Germany
225,  McLaren rätselt: In einer Woche sehr viel Zeit verloren  ,0.2517241379310345,Positive,McLaren,nan,nan,Germany
226,"  Fahrer fürchten: ""Im Rennen wird es drunter und drüber gehen""  ",0.11136363636363637,Neutral,nan,nan,nan,Germany
227,"  George Russell holt zweimal Bestzeit, aber ""noch nicht auf Hamilton-Niveau""  ",0.5681818181818185,Positive,Russell,Hamilton,nan,Germany
228,  Esteban Ocon happy: Bester Freitag der ganzen Saison 2020!  ,0.9470588235294116,Positive,Ocon,nan,nan,Germany
229,  Wegen schneller Longrun-Zeiten: Mercedes schickt Nachricht an Red Bull  ,0.576923076923077,Positive,Red Bull,Mercedes,nan,Germany
230,"  F1-Freitag Bahrain: George Russell ""noch zwei Zehntel von Bottas weg""  ",0.08863636363636364,Neutral,Russell,Bottas,nan,Germany
231,  Valtteri Bottas: Renntempo 2020 deutlich verbessert  ,0.48333333333333334,Positive,Bottas,nan,nan,Germany
232,"  Sebastian Vettel: ""Aufwärtstrend war schon vor Istanbul da""  ",0.19599999999999998,Positive,Vettel,nan,nan,Germany
233,  Formel-1-Experten: Stoffel Vandoorne hat zweite Chance verdient  ,0.136,Neutral,nan,nan,nan,Germany
234,  Seidl: Sainz kann per Reglement nicht für Ferrari testen  ,0.6333333333333333,Positive,Sainz,Ferrari,nan,Germany
235,  F1 Sachir: Bottas verliert Trainingsduell gegen Mercedes-Neuling Russell!  ,0.27941176470588236,Positive,Russell,Bottas,Mercedes,Germany
236,"  Grosjean verrät Geheimnis: ""Hatte mir vorher schon zwei Knochen gebrochen""  ",0.1009090909090909,Neutral,Grosjean,nan,nan,Germany
237,  Warum Überholen auf dem Bahrain-Außenkurs schwierig wird  ,0.6214285714285713,Positive,nan,nan,nan,Germany
238,  Grosjeans Überlebenskampf: Wie er sich zunächst nicht befreien konnte  ,-0.02631578947368421,Negative,Grosjean,nan,nan,Germany
239,  Charles Leclerc: P4 würde mir 2020 viel mehr bedeuten als 2019  ,0.18599999999999997,Positive,Leclerc,nan,nan,Germany
240,  Formel 1 Bahrain 2020: Der Freitag in der Chronologie  ,0.34361702127659566,Positive,nan,nan,nan,Germany
241,  Nach Alonso-Ausnahme: Ferrari will Sainz beim Young-Driver-Test  ,-0.2333333333333333,Negative,Sainz,Ferrari,nan,Germany
242,"  Verstappen, Leclerc & Co.: George Russell kann in Bahrain gewinnen!  ",0.6446428571428571,Positive,Russell,Verstappen,Leclerc,Germany
243,"  ""Es tut weh"": Stoffel Vandoorne trauert Mercedes-Cockpit nach  ",0.4625,Positive,Mercedes,nan,nan,Germany
244,  Carlos Sainz: Würde eine Teamorder zum Wohle McLarens akzeptieren  ,0.4697368421052631,Positive,Sainz,McLaren,nan,Germany
245,"  Bottas vor Duell mit Russell: ""Das ist eine ziemlich harte Frage!""  ",0.3461538461538461,Positive,Russell,Bottas,nan,Germany
246,  Romain Grosjean: Emotionales Treffen mit Bahrains Sicherheitscrew  ,0.3142857142857142,Positive,Grosjean,nan,nan,Germany
247,  Ricciardo fühlt sich nach Treffen mit Grosjeans Frau in Kritik bestätigt  ,0.09166666666666667,Neutral,Ricciardo,Grosjean,nan,Germany
248,"  Halb Schotte, halb Koreaner: Was du noch nicht über Jack Aitken wusstest  ",0.788888888888889,Positive,nan,nan,nan,Germany
249,"  Nach Grosjean-Unfall: FIA passt Strecke an, um Sicherheit zu erhöhen  ",-0.19999999999999998,Negative,Grosjean,nan,nan,Germany
250,  George Russell: Anruf von Toto Wolff kam nachts um 2 im Bad  ,0.42258064516129024,Positive,Russell,nan,nan,Germany
251,  Erklärt: Was können wir vom Außenkurs in Bahrain erwarten?  ,0.18611111111111106,Positive,nan,nan,nan,Germany
252,  Formel 1 Bahrain 2020: Der Donnerstag in der Chronologie  ,0.41071428571428564,Positive,nan,nan,nan,Germany
253,  Wie die FIA den Unfall von Romain Grosjean im Detail untersuchen wird  ,0.2125,Positive,Grosjean,nan,nan,Germany
254,  Pietro Fittipaldi: Trotz Grosjean-Crash kein Motoren-Handicap für Bahrain  ,0.43913043478260877,Positive,Grosjean,nan,nan,Germany
255,  Grosjean-Crash: Keine Hinweise auf Explosion der ERS-Batterie  ,0.2772727272727273,Positive,Grosjean,nan,nan,Germany
256,"  F1-Rennleiter: Kurze Runde in Bahrain wird ""hektisch"" und ""intensiv""  ",-0.18421052631578946,Negative,nan,nan,nan,Germany
257,  Formel-1-Technik 2020: Diese 2021er-Teile werden bereits getestet  ,0.85,Positive,nan,nan,nan,Germany
258,  Mick Schumacher: Die ersten Fotos im Haas-Overall  ,0.0,Neutral,Haas,nan,nan,Germany
259,  Romain Grosjean verrät erstmals genauen Grad seiner Verletzungen  ,-0.168,Negative,Grosjean,nan,nan,Germany
260,  Jean Todt versichert: FIA wird Lehren aus Grosjean-Unfall ziehen  ,0.4114285714285714,Positive,Grosjean,nan,nan,Germany
261,  Gerüchte: Fährt Mick Schumacher schon in Abu Dhabi?  ,0.3812499999999999,Positive,nan,nan,nan,Germany
262,  Sportwarte nach Einsatz beim Feuerunfall von Grosjean befördert  ,0.4636363636363637,Positive,Grosjean,nan,nan,Germany
263,  Nach Feuerunfall: Romain Grosjean aus dem Krankenhaus entlassen  ,0.035294117647058844,Neutral,Grosjean,nan,nan,Germany
264,"  Mick Schumacher: ""Unglaublich glücklich"" über ""mehrjährigen Vertrag""  ",0.875,Positive,nan,nan,nan,Germany
265,  George Russell als Ersatz für Lewis Hamilton beim Sachir-GP bestätigt  ,0.7839999999999999,Positive,Russell,Hamilton,nan,Germany
266,  Hamilton-Ersatz in Bahrain: George Russell Favorit auf das Mercedes-Cockpit  ,0.2846153846153846,Positive,Russell,Hamilton,Mercedes,Germany
267,"  Pierre Gasly warnt vor ""aggressivem"" Randstein auf Bahrain-""Oval""  ",0.24444444444444446,Positive,Gasly,nan,nan,Germany
268,  Vettel und Leclerc versichern: Keine dicke Luft mehr bei Ferrari!  ,0.14999999999999997,Neutral,Leclerc,Vettel,Ferrari,Germany
269,"  Stoffel Vandoorne: Ja, es gibt eine ""Chance"" bei Mercedes  ",0.9400000000000001,Positive,Mercedes,nan,nan,Germany
270,"  ""Wie ein Ofen"": So berichtet die Medical-Car-Crew von Grosjeans Feuerunfall  ",0.3799999999999998,Positive,Grosjean,nan,nan,Germany
271,  Ralf Schumacher: Warum Mercedes George Russell fahren lassen sollte  ,0.42777777777777776,Positive,Russell,Mercedes,nan,Germany
272,  Erstes Interview: So hat Romain Grosjean den Unfall erlebt!  ,0.3172413793103448,Positive,Grosjean,nan,nan,Germany
273,  Nach positivem Corona-Test: Hamilton gibt Erklärung ab!  ,0.07500000000000004,Neutral,Hamilton,nan,nan,Germany
274,"  Jean Todt: ""Das Wichtigste war, dass Grosjean mit seiner Frau spricht""  ",0.18333333333333332,Positive,Grosjean,nan,nan,Germany
275,  Kandidaten-Check: Wer kann Lewis Hamilton in Bahrain ersetzen?  ,0.3347826086956522,Positive,Hamilton,nan,nan,Germany
276,  Punkteregen für McLaren: Dritter WM-Platz zum Greifen nah  ,0.4468749999999999,Positive,McLaren,nan,nan,Germany
277,  Positiver Coronatest: Lewis Hamilton verpasst Sachir-Grand-Prix!  ,0.30833333333333335,Positive,Hamilton,nan,nan,Germany
278,"  Max Verstappen über Albon: ""Keine besonders herausragende Leistung""  ",0.5791666666666666,Positive,Verstappen,Albon,nan,Germany
279,  TV-Quoten Bahrain 2020: Mehr Zuschauer nach Grosjean-Unfall  ,0.03888888888888886,Neutral,Grosjean,nan,nan,Germany
280,  Lewis Hamilton: Trotz Grosjean-Crash keine Rücktrittsgedanken  ,0.26249999999999996,Positive,Hamilton,Grosjean,nan,Germany
281,"  Toto Wolff: ""... dann hätten wir uns aus dem Rennen zurückgezogen!""  ",0.21470588235294122,Positive,nan,nan,nan,Germany
282,  Ross Brawn: Jean Todt verdient Anerkennung für Halo-Einführung  ,0.12142857142857144,Neutral,nan,nan,nan,Germany
283,"  Reifen überhitzt: Mattia Binotto ""enttäuscht"" über Ferraris Performance  ",0.2571428571428572,Positive,Ferrari,nan,nan,Germany
284,  Masi über Grosjean-Crash: Energie hat beim Aufprall die Leitplanke zerstört  ,0.27999999999999997,Positive,Grosjean,nan,nan,Germany
285,  Grosjean fährt nicht: Fittipaldi gibt F1-Debüt mit Haas in Bahrain!  ,0.48750000000000004,Positive,Grosjean,Haas,nan,Germany
286,  Verstappen kritisiert Red Bull: Hätten Strategie besser hinkriegen können  ,0.2924999999999999,Positive,Verstappen,Red Bull,nan,Germany
287,  Schrecksekunde für Lando Norris: Wieder Sportwart auf der Strecke!  ,0.34545454545454546,Positive,Norris,nan,nan,Germany
288,  Wer letzte Nacht am besten geschlafen hat: Romain Grosjean  ,0.33114754098360655,Positive,Grosjean,nan,nan,Germany
289,  Günther Steiner: Grosjean-Comeback nach Crash schon in vier Tagen?  ,0.37777777777777777,Positive,Grosjean,nan,nan,Germany
290,  Sebastian Vettel besorgt: Leitplanken sollten nicht so kaputtgehen!  ,0.4749999999999999,Positive,Vettel,nan,nan,Germany
291,  Defekt geklärt: Darum wird Perez zum tragischen Helden von Bahrain  ,-0.03387096774193548,Negative,Perez,nan,nan,Germany
292,  Harte Worte: Daniel Ricciardo entsetzt über Bildregie der Formel 1  ,-0.3071428571428571,Negative,Ricciardo,nan,nan,Germany
293,"  Diagnose bei Grosjean: Keine Brüche, eine Nacht im Krankenhaus  ",0.625,Positive,Grosjean,nan,nan,Germany
294,"  Daniil Kwjat über Unfallgegner Grosjean: ""Was macht er da?""  ",0.07272727272727271,Neutral,Grosjean,nan,nan,Germany
295,"  Vettel-Stunk mit Leclerc: ""... dann knallt es wie in Österreich!""  ",-0.15333333333333332,Negative,Leclerc,Vettel,nan,Germany
296,"  Kwjat nach Stroll-Kollision: ""Teile die Meinung der Kommissare nicht""  ",-0.21379310344827587,Negative,Stroll,nan,nan,Germany
297,  Formel 1 Bahrain 2020: Die animierte Rundentabelle  ,0.0,Neutral,nan,nan,nan,Germany
298,"  Lewis Hamilton: ""Bin dankbar, dass die Leitplanke Grosjean nicht geköpft hat""  ",0.5571428571428572,Positive,Hamilton,Grosjean,nan,Germany
299,  GP Bahrain 2020: Fragen & Antworten zum F1-Rennen in Sachir  ,0.11612903225806451,Neutral,nan,nan,nan,Germany
300,  Warum es beim Unfall von Romain Grosjean gebrannt hat  ,-0.17647058823529407,Negative,Grosjean,nan,nan,Germany
301,"  Grosjean im Feuer: Wartezeit ""fühlte sich wie eine Ewigkeit an""  ",0.6999999999999998,Positive,Grosjean,nan,nan,Germany
302,  Schwerer Feuer-Unfall von Grosjean: Cockpitschutz Halo als Lebensretter  ,0.009999999999999986,Neutral,Grosjean,nan,nan,Germany
303,"  Formel-1-Liveticker: Horner: ""Vor fünf Jahren hätte ein Fahrer nicht überlebt""  ",0.07717391304347816,Neutral,nan,nan,nan,Germany
304,  Ferrari-Sportdirektor: Leclerc fehlt es an Selbstvertrauen in Bahrain  ,0.4619047619047619,Positive,Leclerc,Ferrari,nan,Germany
305,  Kevin Magnussen über seine Zukunft: NASCAR ist kein Thema  ,0.54375,Positive,Magnussen,nan,nan,Germany
306,  Lewis Hamiltons langsamer Start in die Pole-Runde: Ein Reifentrick?  ,0.5236363636363636,Positive,Hamilton,nan,nan,Germany
307,  Ferrari: Haben Bahrain-Wochenende mehr aufs Rennen ausgerichtet  ,0.3772727272727273,Positive,Ferrari,nan,nan,Germany
308,  Esteban Ocon vs. Daniel Ricciardo: Knapp vorbei ist auch daneben ...  ,0.6895833333333332,Positive,Ricciardo,Ocon,nan,Germany
309,"  Romain Grosjean: ""Ein bisschen traurig"", wie es mit Haas zu Ende geht  ",0.11875000000000002,Neutral,Grosjean,Haas,nan,Germany
310,  Daniel Ricciardo: Zwei Renault gegen Sergio Perez im Rennen  ,0.45428571428571424,Positive,Perez,Ricciardo,Renault,Germany
311,  Was Verstappen zur Pole gefehlt hat: Hinterachsen-Grip in langsamen Kurven  ,0.3375,Positive,Verstappen,nan,nan,Germany
312,"  Was war das Missverständnis, das Lance Stroll Q3 gekostet hat?  ",0.16153846153846155,Positive,Stroll,nan,nan,Germany
313,"  Carlos Sainz: ""... und darum bin ich richtig sauer!""  ",0.22500000000000003,Positive,Sainz,nan,nan,Germany
314,  Toto Wolff vor GP Bahrain: Strategischer Vorteil bei Red Bull?  ,0.3,Positive,Red Bull,nan,nan,Germany
315,"  Franz Tost vor Bahrain-Rennen: ""Waren in der Türkei zu blöd""  ",0.5881578947368421,Positive,nan,nan,nan,Germany
316,  Von P4 aus: Albon will zum Mercedes-Schreck werden  ,0.2833333333333333,Positive,Albon,Mercedes,nan,Germany
317,"  Bottas' Erklärung für den Rückstand: ""Glaube, wir haben ein anderes Set-up""  ",0.37500000000000006,Positive,Bottas,nan,nan,Germany
318,"  Haas am Ende des Feldes: ""Keine Überraschung"" für Grosjean  ",0.25,Positive,Grosjean,Haas,nan,Germany
319,  Zum zweiten Mal in Folge: Vettel schlägt Leclerc im Qualifying  ,0.3771428571428571,Positive,Leclerc,Vettel,nan,Germany
320,"  F1-Qualifying Bahrain 2020: So hat ""Reifenflüsterer"" Hamilton die Pole erobert  ",0.2171875,Positive,Hamilton,nan,nan,Germany
321,  Bahrain-Tracklimits in Kurve 4: Zeiten werden nicht mehr gestrichen  ,0.031249999999999986,Neutral,nan,nan,nan,Germany
322,  F1-Training Bahrain 2020: Verstappen schneller als Mercedes  ,0.5428571428571427,Positive,Verstappen,Mercedes,nan,Germany
323,  Nach Unterbrechung im Bahrain-Training: Hund eingefangen und gerettet  ,0.2,Positive,nan,nan,nan,Germany
324,"  Mattia Binotto: Leclerc ""muss nicht mehr beweisen, wie schnell er ist""  ",0.2999999999999999,Positive,Leclerc,nan,nan,Germany
325,  Formel 1 Bahrain 2020: Das Qualifying am Samstag in der Chronologie  ,0.4329896907216496,Positive,nan,nan,nan,Germany
326,"  Sebastian Vettel: ""Auf dem Papier nicht die beste Strecke für uns""  ",0.5863636363636364,Positive,Vettel,nan,nan,Germany
327,"  McLaren am Freitag: ""Eine Zehntel kann zwischen P6 oder P12 entscheiden""  ",0.3950819672131146,Positive,McLaren,nan,nan,Germany
328,  Kubica vor Kimi: Hat er nur wegen Russell so schlecht ausgesehen?  ,0.5272727272727272,Positive,Russell,nan,nan,Germany
329,"  Max Verstappen und Red Bull: Longruns ""sehen ziemlich gut aus""  ",0.3294117647058824,Positive,Verstappen,Red Bull,nan,Germany
330,  Harte Kritik: Hamilton und Vettel kanzeln Pirelli für 2021er-Prototypen ab!  ,0.19591836734693874,Positive,Hamilton,Vettel,nan,Germany
331,"  Hamilton trotz Bestzeit unzufrieden: ""Nicht mein Lieblingstag""  ",0.3095238095238096,Positive,Hamilton,nan,nan,Germany
332,  McLaren: Kein vorzeitiger Formel-1-Test für Daniel Ricciardo  ,0.5642857142857142,Positive,Ricciardo,McLaren,nan,Germany
333,  Unfall von Albon: Bei Horner springt der Taschenrechner an  ,0.2952380952380953,Positive,Albon,nan,nan,Germany
334,"  F1 Bahrain 2020, Freitag: ""Who let the Dogs out?""  ",0.36199999999999993,Positive,nan,nan,nan,Germany
335,"  Hamilton über Bottas: Nicht einfach, mein Teamkollege zu sein  ",0.5406779661016947,Positive,Hamilton,Bottas,nan,Germany
336,  Formel 1 Bahrain 2020: Perez als bester Mercedes-Verfolger  ,0.25185185185185194,Positive,Perez,Mercedes,nan,Germany
337,  Daniel Ricciardo verrät: Wäre 2015 beinahe mit Porsche Le Mans gefahren  ,0.4264705882352941,Positive,Ricciardo,nan,nan,Germany
338,  Daniel Ricciardo: Bin nicht mehr der gleiche Fahrer wie vor 18 Monaten  ,0.5041666666666668,Positive,Ricciardo,nan,nan,Germany
339,  Formel 1 Bahrain 2020: Der Freitag in der Chronologie  ,0.4178861788617888,Positive,nan,nan,nan,Germany
340,  Sebastian Vettel: Der Istanbul-Pokal steht jetzt auf dem Küchentisch  ,0.19999999999999998,Positive,Vettel,nan,nan,Germany
341,  Albon erkennt Aufwärtstrend: Nutzt er seine letzten Chancen?  ,0.5833333333333334,Positive,Albon,nan,nan,Germany
342,"  Charles Leclerc räumt ein: Türkei-Finish war ""zu optimistisch""  ",0.33157894736842103,Positive,Leclerc,nan,nan,Germany
343,  Carlos Sainz: McLaren-Heimrennen in Bahrain eine Chance im Kampf um P3  ,0.41818181818181815,Positive,Sainz,McLaren,nan,Germany
344,"  Lewis Hamilton: Noch keine Zeit, die ganzen Nachrichten zu beantworten  ",0.4548780487804877,Positive,Hamilton,nan,nan,Germany
345,  Max Verstappen und Diego Maradona: Gibt's da Parallelen?  ,0.41111111111111115,Positive,Verstappen,nan,nan,Germany
346,  Esteban Ocon: Daniel Ricciardo hat sich bei mir entschuldigt  ,0.07272727272727272,Neutral,Ricciardo,Ocon,nan,Germany
347,  George Russell: Warum Istanbul kein tolles Formel-1-Rennen war  ,0.23499999999999996,Positive,Russell,nan,nan,Germany
348,  IMSA statt IndyCar: Kevin Magnussen vor Wechsel in die USA  ,0.6857142857142857,Positive,Magnussen,nan,nan,Germany
349,"  Robert Kubica: 2021 lieber nicht mehr F1-Ersatzfahrer, sondern ...  ",0.35714285714285715,Positive,nan,nan,nan,Germany
350,"  Sebastian Vettel stellt Hamilton über Schumacher: ""Der Größte unserer Zeit""  ",0.505,Positive,Hamilton,Vettel,nan,Germany
351,  Corona: Red Bull muss auf Sportdirektor Jonathan Wheatley verzichten  ,0.7125,Positive,Red Bull,nan,nan,Germany
