Index,Title,Sentiment,Class,Entity1,Entity2,Entity3
240,  Russell: “Voorsprong voelde en bleek te goed om waar te zijn”  ,0.23464285714285718,Positive,Russell,,
241,  GPUpdate Podcast: Red Bull kan (nu echt) niet langer om Perez heen  ,0.1721875,Positive,Perez,Red Bull,
242,  Perez: Mijn lot laat zien dat beste coureurs niet altijd F1 rijden  ,0.19035802469135804,Positive,Perez,,
243,  Analyse: Winnaars en verliezers Grand Prix van Sakhir  ,0.14282700421940928,Neutral,,,
244,  Ferrari: Gebruik ‘gezond verstand’ en stel test open voor iedereen  ,0.2596666666666667,Positive,Ferrari,,
245,"  Sainz over strijd om P3: ""Zij hebben nu de beste papieren""  ",0.22162037037037038,Positive,Sainz,,
246,"  Wolff over Russell: ""Heeft alles in huis wat een ster nodig heeft""  ",0.17070707070707075,Positive,Russell,,
247,"  Dit schreven internationale media over Russell, Perez en Sakhir GP  ",0.19992971887550195,Positive,Russell,Perez,
248,  Lees terug - Liveblog van maandag 7 december 2020  ,0.2825181159420289,Positive,,,
249,  Race tegen de klok voor Hamilton voor deelname aan GP Abu Dhabi  ,0.0383101851851852,Neutral,Hamilton,,
250,  Stel een F1-vraag voor de GPUpdate Podcast en win McLaren-goodies  ,0.15906666666666666,Positive,McLaren,,
251,"  Red Bull baalt na Sakhir GP: ""Verstappen had kunnen winnen""  ",0.15132183908045976,Positive,Verstappen,Red Bull,
252,  Ricciardo: Meeting met F1 over ongepaste herhalingen 'productief'  ,0.06617647058823532,Neutral,Ricciardo,,
253,"  Ocon emotioneel na eerste F1-podium: ""Ben erin blijven geloven""  ",0.18413043478260874,Positive,Ocon,,
254,  Stroll met gemengde gevoelens: 'Had vandaag ook kunnen winnen'  ,0.15237179487179492,Positive,Stroll,,
255,  Russell ontsnapt aan diskwalificatie en mag WK-punten behouden  ,0.0019230769230769375,Neutral,Russell,,
256,"  Wolff verklaart blunder bij Mercedes: ""Radio werkte niet goed""  ",0.07500000000000001,Neutral,Mercedes,,
257,  Leclerc bestraft voor incident in openingsronde GP van Sakhir  ,0.10263157894736845,Neutral,Leclerc,,
258,  WK-stand na de Formule 1 Grand Prix van Sakhir 2020  ,0.0,Neutral,,,
259,"  Russell baalt na geweldige race: ""Doet verschrikkelijk veel pijn""  ",0.14991666666666673,Neutral,Russell,,
260,  Perez in tranen na eerste F1-zege: Hier heb ik 10 jaar op gewacht  ,0.1553763440860215,Positive,Perez,,
261,  Perez pakt eerste Formule 1-zege na enorme blunder Mercedes  ,0.1283901515151515,Neutral,Perez,Mercedes,
262,  F1 GP Sakhir uitslag: Perez pakt eerste zege na pech Russell  ,0.04433333333333333,Neutral,Russell,Perez,
263,  Verstappen na opgave Sakhir: 'Actie Leclerc was roekeloos'  ,0.032051282051282055,Neutral,Verstappen,Leclerc,
264,  Verstappen en Leclerc vallen meteen uit in de Sakhir GP F1  ,0.155952380952381,Positive,Verstappen,Leclerc,
265,  Lees terug: liveblog van krankzinnige Grand Prix van Sakhir  ,0.2004040404040404,Positive,,,
266,  F1-coureurs betwijfelen of 'outer circuit' gewenst spektakel brengt  ,0.164875,Positive,,,
267,  Norris krijgt nieuwe motoronderdelen en moet achteraan starten  ,0.2182692307692308,Positive,Norris,,
268,  Mercedes: Bottas en Russell vrij om te racen tijdens Sakhir GP  ,0.28633333333333333,Positive,Russell,Bottas,Mercedes
269,  Hoe F1-coureurs de knop mentaal omzetten na een megacrash  ,0.17182017543859648,Positive,,,
270,  Perez voor kwalificatie gespot met Marko: “Zei alleen even gedag”  ,0.1888725490196078,Positive,Perez,,
271,  Ricciardo: Geduld belangrijk om kansen te grijpen in GP Sakhir  ,0.06030303030303031,Neutral,Ricciardo,,
272,  Officieel: Grosjean mist ook slotrace F1-seizoen 2020 in Abu Dhabi  ,0.12103174603174605,Neutral,Grosjean,,
273,  Mercedes bereid Grosjean afscheidstest in F1-bolide te geven  ,0.07777777777777777,Neutral,Grosjean,Mercedes,
274,  Grosjean: “Wil na crash nooit meer in auto zonder halo racen”  ,0.09325757575757576,Neutral,Grosjean,,
275,"  Russell looft Verstappen: ""Hij verdient meer pole-positions""  ",0.18961538461538463,Positive,Russell,Verstappen,
276,  Heeft Mercedes Hamilton nog wel nodig? Verstappen: “Natuurlijk”  ,0.13698924731182796,Neutral,Hamilton,Verstappen,Mercedes
277,  Kwalificatieduels F1: Stand na kwalificatie Grand Prix van Sakhir  ,0.3012037037037038,Positive,,,
278,"  Albon stelt weer teleur in kwalificatie: ""Weet waar ik het verlies""  ",0.1325714285714286,Neutral,Albon,,
279,"  Bottas nipt voor Russell: ""Maar kijk alleen naar mezelf""  ",0.1853448275862069,Positive,Russell,Bottas,
280,"  Leclerc imponeert en stapt eerder uit: “Kon eigenlijk niet beter""  ",0.2825862068965518,Positive,Leclerc,,
281,  Russell verrast met P2 in kwalificatie: 'Moest me enorm aanpassen'  ,0.009903100775193806,Neutral,Russell,,
282,"  Verstappen met miniem verschil op P3: ""Goede kwalificatie van ons""  ",0.30572580645161296,Positive,Verstappen,,
283,  Bottas houdt Russell en Verstappen marginaal achter zich in kwalificatie  ,0.12131782945736437,Neutral,Russell,Verstappen,Bottas
284,  F1 GP Sakhir uitslag kwalificatie: Bottas houdt Russell af  ,0.1625,Positive,Russell,Bottas,
285,  Live: Kwalificatie F1 Sakhir GP - Kan Verstappen gooi naar pole doen?  ,0.15462962962962962,Positive,Verstappen,,
286,  Wolff: Prestaties Russell hebben geen invloed op contract Hamilton  ,0.15594202898550724,Positive,Russell,Hamilton,
287,  Volledige uitslag derde training F1 Grand Prix van Sakhir  ,0.0,Neutral,,,
288,  Verstappen toont spierballen in laatste training Sakhir GP  ,0.125518018018018,Neutral,Verstappen,,
289,"  Williams: ""Russell laat zien dat we juiste keuze hebben gemaakt""  ",0.33766666666666667,Positive,Russell,Williams,
290,  Lees terug - Liveblog VT3 van Grand Prix van Sakhir  ,0.2185365853658537,Positive,,,
291,  Mercedes ontkent dat Sakhir GP 'shootout' is voor zitje in 2022  ,0.2797619047619047,Positive,Mercedes,,
292,  Grosjean doet zijn verhaal: 28 lange seconden in de inferno  ,0.015846774193548383,Neutral,Grosjean,,
293,  Renault: Klachten Racing Point over test Alonso zijn ‘hypocriet’  ,0.015781250000000004,Neutral,Racing Point,Renault,
294,"  Schumi-fan Vettel: ""Wil Mick volgend jaar zoveel mogelijk helpen""  ",0.24483333333333332,Positive,Vettel,,
295,  Verstappen oordeelt hard over circuit: “Slaat helemaal nergens op”  ,0.13777777777777775,Neutral,Verstappen,,
296,"  Formule 1 Grand Prix van Sakhir – Starttijd, welke zender en meer  ",0.14338624338624337,Neutral,,,
297,  Sainz: 'Outer circuit' Bahrein op de grens van wat gevaarlijk is  ,0.08646825396825397,Neutral,Sainz,,
298,  Wolff: Nog niet duidelijk of Hamilton in Abu Dhabi wel kan rijden  ,0.13175925925925924,Neutral,Hamilton,,
299,"  Russell blijft nuchter na sterk debuut: ""Dit zegt nog maar weinig""  ",0.2757051282051282,Positive,Russell,,
300,"  Verstappen niet te spreken over outer circuit: ""Niet wat je wilt""  ",0.18661764705882355,Positive,Verstappen,,
301,  Volledige uitslag tweede training F1 Grand Prix van Sakhir  ,0.0,Neutral,,,
302,"  Russell ook snelste in tweede training Sakhir, Verstappen tweede  ",0.15,Positive,Russell,Verstappen,
303,"  Horner na Albon-opmerking Verstappen: ""Is geen enkel probleem""  ",0.22695652173913042,Positive,Verstappen,Albon,
304,"  Wolff begrijpt onvrede Vandoorne: ""Was een moeilijke beslissing""  ",0.19166666666666665,Positive,,,
305,  Lees terug: F1 Grand Prix van Sakhir - tweede vrije training  ,0.09863636363636362,Neutral,,,
306,  Horner: Albon kan niet terug naar AlphaTauri voor F1-seizoen 2021  ,0.07160493827160497,Neutral,Albon,AlphaTauri,
307,  Russell zet de toon tijdens eerste training Grand Prix van Sakhir  ,0.05055555555555555,Neutral,Russell,,
308,  Volledige uitslag eerste training F1 Grand Prix van Sakhir  ,0.0,Neutral,,,
309,  Ferrari laat technisch kopstuk Resta vertrekken naar Haas  ,0.0910714285714286,Neutral,Haas,Ferrari,
310,  Lees terug: Liveblog VT1 van de Grand Prix van Sakhir  ,0.2578571428571429,Positive,,,
311,  Aitken contacteerde Williams zelf: 'Was ongeduldig'  ,0.19691666666666668,Positive,Williams,,
312,"  Verstappen verwacht Russell vooraan: ""Laten zien hoe goed hij is""  ",0.29870967741935484,Positive,Russell,Verstappen,
313,  Liveblog: Dit betaalt de familie Mazepin voor F1-stoeltje Haas  ,0.2505147058823529,Positive,Haas,,
314,  VIDEO: Alles wat je moet weten over het 'outer circuit' in Bahrein  ,-0.125,Negative,,,
315,  FIA houdt vast aan strikte regels voor kwalificatie Sakhir GP  ,0.04706896551724138,Neutral,,,
316,"  Kwalificatie F1 Grand Prix van Sakhir – Starttijd, welke zender en meer  ",0.21564207650273218,Positive,,,
317,  Ferrari maakt werk van inzet Sainz bij test na GP Abu Dhabi  ,0.10942028985507248,Neutral,Sainz,Ferrari,
318,"  Verstappen: ""Had Vandoorne deze F1-kans bij Mercedes wel gegund""  ",0.16041666666666668,Positive,Verstappen,Mercedes,
319,  Ricciardo bespreekt vele herhalingen crash Grosjean met F1-top  ,0.19666666666666668,Positive,Ricciardo,Grosjean,
320,  Verstappen tegen Mercedes-invaller Russell: “Geniet ervan”  ,0.15446428571428575,Positive,Russell,Verstappen,Mercedes
321,"  Bottas erkent: ""Zie er niet goed uit als Russell mij verslaat""  ",0.10904761904761906,Neutral,Russell,Bottas,
322,"  Vandoorne: ""Respecteer keuze van Mercedes, maar het doet wel pijn""  ",0.24128787878787872,Positive,Mercedes,,
323,"  Russell na Mercedes-oproep om twee uur 's nachts: ""Voel geen druk""  ",0.1118888888888889,Neutral,Russell,Mercedes,
324,  FIA past circuit Bahrein aan naar aanleiding van crash Grosjean  ,0.07236842105263158,Neutral,Grosjean,,
325,  Renault zet Alonso en Zhou in tijdens test in Abu Dhabi  ,0.06987179487179487,Neutral,Renault,,
326,  GPUpdate Podcast: Moedig McLaren op weg naar P3 in kampioenschap  ,0.14277777777777778,Neutral,McLaren,,
327,  Weerbericht F1 Grand Prix van Sakhir: Droge nachtrace voorspeld  ,0.10222222222222223,Neutral,,,
328,  Ferrari ziet geen probleem in uitstellen F1-promotie eigen talenten  ,0.24889784946236557,Positive,Ferrari,,
329,"  VIDEO: Verstappen over televisie: ""Drive to Survive is fake""  ",0.24444444444444446,Positive,Verstappen,,
330,  Preview GP Sakhir: Gladiatoren stappen weer in voor opmaat  ,0.10677083333333333,Neutral,,,
331,  Wie is Jack Aitken? Dit is de vervanger van Russell bij Williams  ,0.11219512195121954,Neutral,Russell,Williams,
332,  Verstappen komt terug op opvallende uitspraken na crash Grosjean  ,0.11264880952380951,Neutral,Verstappen,Grosjean,
333,  Wie is Pietro Fittipaldi? Dit is de vervanger van Grosjean bij Haas F1  ,0.23571428571428568,Positive,Grosjean,Haas,
334,  Exclusief avondje met Verstappen: boek nu je tickets voor 17 december  ,0.25,Positive,Verstappen,,
335,  McLaren wil kritische blik FIA op overstekende marshal in Bahrein  ,0.04617283950617285,Neutral,McLaren,,
336,  Grosjean ontslagen uit ziekenhuis na behandeling aan brandwonden  ,0.06944444444444445,Neutral,Grosjean,,
337,  Officieel: Mick Schumacher promoveert naar F1 en stapt in bij Haas  ,0.19354166666666667,Positive,Haas,,
338,"  Officieel: Russell vervangt Hamilton bij Mercedes, F1-debuut Aitken  ",0.24737373737373744,Positive,Russell,Hamilton,Mercedes
339,  Uitgelegd: Hoe Grosjean zijn zware F1-crash in Bahrein kon overleven  ,0.09185457516339869,Neutral,Grosjean,,
340,"  Teleurstelling groot bij Hamilton: ""Tien dagen in quarantaine""  ",0.00875,Neutral,Hamilton,,
341,  GPUpdate Podcast: Wijst Mercedes alsnog Red Bull's motorenplan af?  ,0.009523809523809516,Neutral,Red Bull,Mercedes,
342,  Eerste interview Grosjean: 'Heb de dood in de ogen gekeken'  ,0.1404273504273504,Neutral,Grosjean,,
343,  Steiner: Grosjean mikt op terugkeer bij Haas in Abu Dhabi  ,0.043,Neutral,Grosjean,Haas,
344,  Wie kan Lewis Hamilton vervangen tijdens de GP van Sakhir?  ,0.14246031746031748,Neutral,Hamilton,,
345,  Hoe Hamilton - tevergeefs - probeerde corona buiten de deur te houden  ,0.23962121212121215,Positive,Hamilton,,
346,"  Hamilton test positief op corona, mist Sakhir Grand Prix  ",0.20119047619047617,Positive,Hamilton,,
347,  Formule 1 tijdschema: Hoe laat begint de Grand Prix van Sakhir?  ,0.08651234567901235,Neutral,,,
348,  Verstappen verwacht weinig van Red Bull in Grand Prix van Sakhir  ,0.13138157894736843,Neutral,Verstappen,Red Bull,
349,"  Perez: ""Heb al opties om in 2022 terug te keren in de Formule 1""  ",0.11375,Neutral,Perez,,
350,  Waarom Mercedes maar drie banden wisselde bij laatste stop Bottas  ,0.0850877192982456,Neutral,Bottas,Mercedes,
351,  GPUpdate Podcast: Crash Grosjean leek op iets uit lang vervlogen tijden  ,0.17222222222222225,Positive,Grosjean,,
352,  Analyse: Winnaars en verliezers F1 Grand Prix van Bahrein  ,0.12714285714285714,Neutral,,,
353,  Ilott vindt geen plekje in Formule 1 voor 2021  ,0.15952380952380954,Positive,,,
354,  Tech: Wat de foto's van de crash van Grosjean ons leren  ,0.17625,Positive,Grosjean,,
355,  F1-dokter verklaart hoe Grosjean uit brandende auto ontsnapte  ,0.19234848484848485,Positive,Grosjean,,
356,  Haas bevestigt: Fittipaldi vervangt Grosjean voor GP van Sakhir  ,0.27905864197530866,Positive,Grosjean,Haas,
357,"  Grosjean herstelt volgens plan, waarschijnlijk dinsdag uit ziekenhuis  ",0.037222222222222226,Neutral,Grosjean,,
358,  Autosportwereld reageert met afgrijzen op ongeluk Grosjean  ,0.21666666666666667,Positive,Grosjean,,
359,  Internationale media over zware crash van Grosjean in GP Bahrein  ,0.16770202020202013,Positive,Grosjean,,
360,  Horner: Red Bull beslist pas na laatste race over tweede rijder  ,0.3066049382716049,Positive,Red Bull,,
361,"  Perez relativeert uitvalbeurt: ""Alles in perspectief zien""  ",0.2213333333333333,Positive,Perez,,
362,  Lees terug: Liveblog van maandag 30 november  ,0.16999999999999996,Positive,,,
363,  Stuur je F1-vraag in naar de GPUpdate Podcast en win McLaren-goodies  ,0.2279166666666667,Positive,McLaren,,
364,"  Vettel bezorgd: ""Vangrails zouden zo niet mogen splijten""  ",0.126328125,Neutral,Vettel,,
365,  Ricciardo noemt vele herhalingen van crash Grosjean ‘walgelijk’  ,-0.07105263157894737,Negative,Ricciardo,Grosjean,
366,"  Kvyat: ""Was eerst nog boos op Grosjean, maar schrok daarna enorm""  ",-0.02562499999999997,Negative,Kvyat,Grosjean,
367,"  Grosjean stuurt videoboodschap vanuit ziekenhuisbed, looft halo  ",0.05862745098039216,Neutral,Grosjean,,
368,"  Verstappen: ""Was eerst kritisch, maar halo heeft een leven gered""  ",0.07856884057971017,Neutral,Verstappen,,
369,  Grosjean blijft nacht in ziekenhuis na enorme crash in GP Bahrein  ,0.15271739130434786,Positive,Grosjean,,
370,  Brawn belooft 'grondig onderzoek' naar vangrail bij crash Grosjean  ,0.10636363636363635,Neutral,Grosjean,,
371,"  Verstappen eerlijk over Albon: ""Zo ver achter teammaat is niet goed""  ",0.23566091954022986,Positive,Verstappen,Albon,
372,  Hamilton: Crash Grosjean 'had zoveel erger kunnen zijn'  ,0.26787202380952374,Positive,Hamilton,Grosjean,
373,"  Verstappen: ""Strategie niet agressief genoeg, al is P2 niet slecht""  ",0.05418981481481482,Neutral,Verstappen,,
374,  WK-stand na de Formule 1 Grand Prix van Bahrein 2020  ,0.0,Neutral,,,
375,"  F1 Grand Prix Bahrein uitslag: Hamilton wint, Grosjean ontsnapt  ",0.11068181818181819,Neutral,Hamilton,Grosjean,
376,  Hamilton wint in Bahrein na lange code rood voor crash Grosjean  ,0.059427083333333346,Neutral,Hamilton,Grosjean,
377,  Foto's: Hoe Grosjean in crash Bahrein ontsnapte aan het noodlot  ,-0.008717948717948723,Neutral,Grosjean,,
378,"  Bestuurder medical car na crash: ""Dit toont aan hoe veilig F1 is""  ",0.2493650793650794,Positive,,,
379,"  Steiner dankt halo: ""Verschrikkelijk veel geluk bij ongeluk""  ",0.1404166666666667,Neutral,,,
380,  Grosjean ontsnapt aan vlammenzee in angstaanjagende crash Bahrein  ,0.07577777777777778,Neutral,Grosjean,,
381,  Lees terug - Liveblog van de Grand Prix van Bahrain 2020 op Sakhir  ,0.10023809523809524,Neutral,,,
382,"  Kvyat wekt interesse: ""Meerdere opties voor racezitje in 2021""  ",0.18888888888888894,Positive,Kvyat,,
383,  Ferrari: Leclerc mist gebruikelijke zelfvertrouwen in Bahrein  ,0.18095238095238092,Positive,Leclerc,Ferrari,
384,"  Hamilton: ""F1 moet weer een bandenoorlog invoeren""  ",0.06136363636363637,Neutral,Hamilton,,
385,  Ocon weer in kwalificatie verslagen door ‘gezegende’ Ricciardo  ,0.27782407407407406,Positive,Ricciardo,Ocon,
386,  Startopstelling voor de Formule 1 Grand Prix van Bahrein  ,0.0,Neutral,,,
387,  Stroll strandt op startplek dertien na 'miscommunicatie'  ,0.13846153846153844,Neutral,Stroll,,
388,"  Verstappen: ""Niet al onze zwakke plekken zijn dit jaar te verhelpen""  ",0.1382962962962963,Neutral,Verstappen,,
389,  VIDEO: Volledige startopstelling voor Grand Prix van Bahrein 2020  ,0.0,Neutral,,,
390,"  Wolff steunt Red Bull nog, maar waakt voor kunstmatige ingrepen  ",0.0847777777777778,Neutral,Red Bull,,
391,"  Albon herpakt zich: ""Hoop doorn in het oog van Mercedes te zijn""  ",0.17927927927927925,Positive,Albon,Mercedes,
392,"  Verstappen grapt over nieuwe F1-banden: ""Een driftkampioenschap""  ",0.16810606060606065,Positive,Verstappen,,
393,  Kwalificatieduels F1: Stand na kwalificatie Grand Prix van Bahrein  ,0.29117647058823537,Positive,,,
394,  Sainz 'extreem boos' na pechvolle kwalificatie in Bahrein  ,-0.13159722222222225,Negative,Sainz,,
395,  Vettel: Ferrari moet 'sluw als een vos' zijn voor puntenfinish  ,0.22633333333333333,Positive,Vettel,Ferrari,
396,"  Hamilton neemt geen gas terug na titel: ""Maar wil wel genieten""  ",0.24109523809523808,Positive,Hamilton,,
397,"  Verstappen kan leven met P3: ""Hopelijk goede afstelling voor race""  ",0.12470238095238095,Neutral,Verstappen,,
398,"  F1 GP Bahrein uitslag kwalificatie: Pole Hamilton, Verstappen P3  ",0.09920634920634921,Neutral,Hamilton,Verstappen,
399,  Hamilton heer en meester in kwalificatie Grand Prix van Bahrein  ,0.21859477124183002,Positive,Hamilton,,
400,  Wolff vreest ‘olie- en brandstofoorlog’ onder nieuwe reglementen  ,0.21481481481481485,Positive,,,
