Index,Title,Sentiment,Class,Entity1,Entity2,Entity3
1117,  Styrian GP: Hamilton takes dominant win; drama for Ferrari  ,0.019420539300057372,Neutral,Hamilton,,
1118,"  Binotto: No time to ""accuse"" drivers in Leclerc/Vettel clash  ",0.02149671316337984,Neutral,Leclerc,Vettel,
1119,  Leclerc takes full blame for Vettel accident  ,-0.037408243929983036,Negative,Leclerc,Vettel,
1120,   The Styrian GP as it happened  ,0.0,Neutral,,,
1121,"  Mercedes: ""Constant massacring"" on kerbs may cause more issues  ",0.11942016317016316,Neutral,Mercedes,,
1122,  Grosjean escapes exclusion after parc ferme breach  ,0.002222222222222222,Neutral,Grosjean,,
1123,"  Sainz ""will need some help"" to hand McLaren another podium  ",0.19458994708994704,Positive,Sainz,,
1124,  Haas under investigation for parc ferme breach  ,-0.050520833333333334,Negative,Haas,,
1125,  Binotto: Results 'not good enough for a team named Ferrari'  ,-0.019028520499108734,Negative,,,
1126,"  Leclerc, Vettel know they were ""wrong"" to disobey protocols  ",0.12466666666666666,Neutral,Leclerc,Vettel,
1127,"  Albon: Hitting a ""river"" cost me third on Styrian GP grid  ",0.14177927927927927,Neutral,Albon,,
1128,  FIA praised for running “on the limit” Styrian F1 qualifying  ,0.11066176470588236,Neutral,,,
1129,"  Formula 1 Styrian Grand Prix – how to watch, start time & more  ",0.13379247015610649,Neutral,,,
1130,  2020 F1 Styrian Grand Prix qualifying results and grid  ,0.13453856749311294,Neutral,,,
1131,  Podcast: Reflections on sensational Styrian GP qualifying  ,0.11194444444444443,Neutral,,,
1132,  Williams frustrated that Russell missed Q3 slot  ,0.1287074829931973,Neutral,Russell,Williams,
1133,  Leclerc hit with grid penalty for impeding Kvyat  ,0.01464285714285714,Neutral,Leclerc,Kvyat,
1134,"  Hamilton's pole lap ""not from this world"" - Wolff  ",0.24332706766917295,Positive,Hamilton,,
1135,"  ""Drugged up"" Norris expecting back issues in race  ",0.21580729166666665,Positive,Norris,,
1136,"  Perez explains reasons for ""big disappointment"" in qualifying  ",0.128125,Neutral,Perez,,
1137,"  Sainz admits qualifying was ""very stressful"" after P3 finish  ",0.14813492063492065,Neutral,Sainz,,
1138,  Vettel pitting contributed to Verstappen's Q3 spin  ,0.08387320044296791,Neutral,Verstappen,Vettel,
1139,  Hamilton reminded of Silverstone 2008 on pole lap  ,0.09500835421888057,Neutral,Hamilton,,
1140,  Bottas explains 1.4s gap to Hamilton in qualifying  ,0.1370952380952381,Neutral,Hamilton,Bottas,
1141,  Leclerc under double investigation after qualifying  ,-0.07,Negative,Leclerc,,
1142,"  Styrian GP: Hamilton storms to pole in wild, wet qualifying  ",0.11614718614718617,Neutral,Hamilton,,
1143,  Ricciardo avoids grid penalty after Friday crash  ,0.08331916099773243,Neutral,Ricciardo,,
1144,  Styrian GP qualifying as it happened  ,0.0,Neutral,,,
1145,  Brawn: Chance F1 qualifying could still go ahead on Saturday  ,0.08797902494331063,Neutral,,,
1146,  Final Styrian GP practice cancelled due to rain  ,0.06562173458725183,Neutral,,,
1147,"  Horner thinks Mercedes was ""probably sandbagging"" in FP2  ",0.14865114560236514,Neutral,Mercedes,,
1148,  F1 bracing for Sunday qualifying as storm hits Red Bull Ring  ,0.04545454545454548,Neutral,Red Bull,,
1149,  Vettel not planning on “running away” from Ferrari in 2020  ,0.14630952380952378,Neutral,Vettel,,
1150,"  Seidl would take McLaren driver clash as ""personal attack""  ",0.14870967741935484,Neutral,,,
1151,"  Styrian Grand Prix qualifying – Start time, how to watch, channel & more  ",0.15954545454545455,Positive,,,
1152,  Podcast: Have Ferrari’s updates delivered a step forward?  ,-0.024999999999999998,Negative,,,
1153,"  Vettel says SF1000 feels like a ""different car"" after updates  ",0.13714646464646474,Neutral,Vettel,,
1154,  Styrian GP: Latest key F1 technical developments  ,0.14411461554318694,Neutral,,,
1155,  Explained: Ferrari’s fast-tracked F1 upgrade package  ,0.0509170653907496,Neutral,,,
1156,"  Mercedes ""in the dark"" over Hamilton's car struggles  ",0.15027173913043476,Positive,Hamilton,Mercedes,
1157,  Ricciardo hit knee against steering column in FP2 crash  ,0.09356398809523808,Neutral,Ricciardo,,
1158,  What’s at the heart of Mercedes’ recent gearbox trouble?  ,0.07476991045484198,Neutral,Mercedes,,
1159,  Revealed: How Red Bull added flavour to its F1 rear wing  ,0.11066577101059857,Neutral,Red Bull,,
1160,"  Verstappen has ""much better feelings"" than previous Friday  ",0.22319296864751406,Positive,Verstappen,,
1161,  Norris had to limit F1 practice running due to back pain  ,0.1146904761904762,Neutral,Norris,,
1162,"  2020 F1 Styrian GP practice results, what if qualifying is cancelled?  ",0.24807692307692308,Positive,,,
1163,  Styrian GP: Verstappen pips Bottas by 0.043s in FP2  ,0.08385547201336674,Neutral,Verstappen,Bottas,
1164,  Norris handed grid penalty for yellow flag incident  ,0.06785714285714285,Neutral,Norris,,
1165,"  Russian GP working on ""meticulous"" plan to allow F1 fans  ",0.216734693877551,Positive,,,
1166,  Styrian GP: Perez heads FP1 from Verstappen  ,0.14635513296227584,Neutral,Verstappen,Perez,
1167,  F1 preparing for possible qualifying wash-out  ,0.0010416666666666964,Neutral,,,
1168,  Styrian Grand Prix Friday practice as it happened  ,0.0,Neutral,,,
1169,  Hamilton warned of ‘consequences’ over Kaepernick F1 helmet plan  ,0.20897340754483612,Positive,Hamilton,,
1170,  Explained: Why black Mercedes doesn't cause cooling issues  ,0.07744859307359307,Neutral,Mercedes,,
1171,  Russell set to take new engine in Styrian GP  ,0.07571969696969696,Neutral,Russell,,
1172,  Hamilton “grateful” to F1 drivers who took a knee  ,0.12958459979736578,Neutral,Hamilton,,
1173,  Ricciardo “not devastated” by early stoppage in Austria  ,0.12699617346938777,Neutral,Ricciardo,,
1174,  Why is it called the Styrian Grand Prix? Second Austrian F1 race explained  ,0.09722444222444222,Neutral,,,
1175,"  Webber: ""Empty"" Vettel shows Ferrari relationship is over  ",0.07626262626262627,Neutral,Vettel,,
1176,  Kubica to make F1 race weekend return with Alfa  ,0.12042160737812911,Neutral,,,
1177,  How Red Bull made the FIA give Hamilton a penalty  ,0.10579686420022552,Neutral,Hamilton,Red Bull,
1178,  Gasly reveals he almost parked car that finished P7 in Austria  ,0.171875,Positive,Gasly,,
1179,"  F1 technical update: Mercedes, Red Bull & Renault  ",0.07367153679653679,Neutral,Red Bull,Mercedes,Renault
1180,  Ferrari reveals plan to bring forward updates for Styrian GP  ,0.08079154641654643,Neutral,,,
1181,"  Hamilton: No ""bad blood"" with Albon after clash  ",0.05952380952380954,Neutral,Hamilton,Albon,
1182,  Mercedes confident of solutions for Austria gearbox issue  ,0.12516420361247949,Neutral,Mercedes,,
1183,  2020 Austrian Grand Prix - Driver ratings  ,0.5357142857142858,Positive,,,
1184,  Mercedes: Bottas radio message nothing to do with 'Multi 21'  ,0.15269841269841272,Positive,Bottas,Mercedes,
1185,  How Bottas won F1's survival of the fittest in Austria  ,0.08839285714285715,Neutral,Bottas,,
1186,  Ferrari losing 0.7 seconds per lap on straights  ,0.0050813008130081265,Neutral,,,
1187,  Horner: Hamilton is the one who needs to change approach  ,0.07710317460317463,Neutral,Hamilton,,
1188,  2020 Formula 1 Styrian Grand Prix session timings and preview  ,0.15365853658536588,Positive,,,
1189,  Williams to give Aitken FP1 run at second Austrian F1 event  ,0.12500000000000003,Neutral,Williams,,
1190,  Austrian Grand Prix: Sunday's best F1 images  ,0.2285714285714286,Positive,,,
1191,  Hamilton reveals foiled strategy plan to beat Bottas  ,0.08541666666666667,Neutral,Hamilton,Bottas,
1192,  Alfa Romeo fined for Raikkonen's wheel loss  ,0.1563419913419913,Positive,Raikkonen,Alfa Romeo,
1193,"  Mercedes feared ""instant kill"" gearbox issue for Bottas  ",0.17329931972789117,Positive,Bottas,Mercedes,
1194,"  Hamilton penalty for Albon clash ""too harsh"", says Wolff  ",0.045408163265306146,Neutral,Hamilton,Albon,
1195,  2020 F1 Austrian Grand Prix race results  ,0.0037554112554112513,Neutral,,,
1196,"  Norris feared he had ""fudged"" podium shot  ",0.0896270396270396,Neutral,Norris,,
1197,  Albon: Hamilton clash denied me potential race win  ,0.13613945578231293,Neutral,Hamilton,Albon,
1198,"  Surprise second ""feels like a victory"" - Leclerc  ",0.23021825396825393,Positive,Leclerc,,
1199,  Austrian GP: Bottas wins from Leclerc after Hamilton penalty  ,0.016318027210884357,Neutral,Hamilton,Bottas,Leclerc
1200,  The Austrian Grand Prix as it happened  ,0.0,Neutral,,,
1201,  Hamilton handed three-place grid penalty for race  ,0.0842935165609584,Neutral,Hamilton,,
1202,  Stewards to review Hamilton decision after Red Bull request  ,-0.013446969696969697,Negative,Hamilton,Red Bull,
1203,"  Williams had the pace to reach Q2 in ""perfect situation""  ",0.23522263450834877,Positive,Williams,,
1204,  How F1’s new podium procedure will work in Austria  ,0.15487012987012985,Positive,,,
1205,  Ricciardo explains F1 driver unease over taking a knee  ,0.13342044134727069,Neutral,Ricciardo,,
1206,  Ferrari’s backwards form reopens engine wounds  ,0.23360491709548317,Positive,,,
1207,  Red Bull’s new nose hints at fresh direction  ,0.049361171236171245,Neutral,Red Bull,,
1208,  Wolff calls Hamilton salary speculation “total nonsense”  ,0.16473676860773634,Positive,Hamilton,,
1209,"  Formula 1 Austrian Grand Prix – how to watch, start time & more  ",0.09026806526806527,Neutral,,,
1210,  Austrian Grand Prix: Saturday’s best F1 images  ,0.06,Neutral,,,
1211,"  Mask-less Vettel, Red Bull chat prompts FIA letter  ",0.08689839572192515,Neutral,Vettel,Red Bull,
1212,"  Hamilton escapes penalty, retains front-row slot  ",0.015686274509803918,Neutral,Hamilton,,
1213,  Balance issue exaggerated gap to Mercedes - Verstappen  ,0.16294765840220382,Positive,Verstappen,Mercedes,
1214,  Hamilton under investigation over yellow flag infraction  ,-0.04345238095238096,Negative,Hamilton,,
1215,  Norris never expected to outqualify Racing Point cars  ,0.2609523809523809,Positive,Norris,Racing Point,
1216,"  Mercedes in its ""own league"" in Austria, admits Bottas  ",0.1952261904761905,Positive,Bottas,Mercedes,
1217,"  Ferrari's qualifying struggles a ""surprise"" for Vettel  ",0.13046296296296298,Neutral,Vettel,,
1218,  2020 F1 Austrian Grand Prix qualifying results  ,0.16936553030303028,Positive,,,
1219,  Austrian GP: Bottas beats Hamilton to pole; disaster for Ferrari  ,0.07376916868442292,Neutral,Hamilton,Bottas,
1220,  F1 drivers free to take own anti-racism stance on Austria grid  ,0.14027466786087478,Neutral,,,
1221,  Austrian GP qualifying as it happened  ,0.0,Neutral,,,
1222,  Analysis: What we’ve learned about DAS from Red Bull's protest  ,0.09660240202275602,Neutral,Red Bull,,
1223,  Grosjean: $40m F1 salaries like Hamilton’s are “unacceptable”  ,0.1871991341991342,Positive,Hamilton,Grosjean,
1224,  Red Bull: FIA risks opening can of worms with DAS ruling  ,0.018468915343915336,Neutral,Red Bull,,
1225,  Austrian GP: Hamilton leads another Mercedes 1-2 in FP3  ,0.11206199460916444,Neutral,Hamilton,Mercedes,
1226,  Racing Point: No concern over “pink Mercedes” F1 protests  ,0.1504424977538185,Positive,Mercedes,Racing Point,
1227,"  Austrian Grand Prix qualifying – Start time, how to watch, channel & more  ",0.11342975206611566,Neutral,,,
1228,"  Racing Point ""as fast as feared"" in Austria, say rivals  ",0.18821248196248197,Positive,Racing Point,,
1229,  FIA rejects Red Bull's Mercedes DAS F1 protest  ,0.053476190476190476,Neutral,Red Bull,Mercedes,
1230,  Austrian Grand Prix: Friday’s best F1 images  ,0.10833333333333334,Neutral,,,
1231,  Austrian GP: Latest key F1 technical developments  ,0.06369502478198129,Neutral,,,
1232,"  Perez says Racing Point can't ""get too excited"" despite P3  ",0.27307692307692305,Positive,Perez,Racing Point,
1233,  Verstappen blames damaged wing for gap to front  ,0.18587121212121216,Positive,Verstappen,,
1234,  Austrian GP: Hamilton leads Bottas again in FP2  ,0.1274306294798098,Neutral,Hamilton,Bottas,
1235,  Why discomfort and distancing is worth it for F1's return  ,0.07356215213358072,Neutral,,,
1236,  As it happened: Austrian GP second practice  ,0.0,Neutral,,,
1237,  Austrian GP: Hamilton leads Mercedes 1-2 as season starts  ,0.12496768278018273,Neutral,Hamilton,Mercedes,
1238,  Vettel will adhere to team orders despite Ferrari split  ,0.21491228070175436,Positive,Vettel,,
1239,  Ricciardo wanted to avoid going down sim racing “rabbit hole”  ,0.04259259259259259,Neutral,Ricciardo,,
1240,  Hamilton unveils new black F1 helmet design with BLM message  ,0.08506842619745844,Neutral,Hamilton,,
1241,  Austrian Grand Prix: Thursday’s best F1 images  ,0.16818181818181815,Positive,,,
1242,  Why there’s more to Mercedes than a new paint scheme in Austria  ,0.0697356215213358,Neutral,Mercedes,,
1243,  Revealed: Renault’s key element of its triple F1 update package  ,0.08957219251336898,Neutral,Renault,,
1244,  Austrian GP: All the winners since 1964  ,0.0,Neutral,,,
1245,  Live blog: Austrian Grand Prix Thursday  ,0.0,Neutral,,,
1246,  F1 Podcast: Austrian Grand Prix preview  ,0.26082251082251084,Positive,,,
1247,  Social distancing to impact positioning of F1 marshals  ,0.16063677313677313,Positive,,,
1248,  My job in F1: TV commentator David Croft  ,0.20229076479076466,Positive,,,
1249,"  COTA expects US GP decision to involve Canada, Mexico  ",0.007321023647554258,Neutral,,,
1250,  F1 gets $2.9bn loan amendment to help weather crisis  ,-0.06384559884559884,Negative,,,
1251,  2020 Formula 1 Austrian Grand Prix session timings and preview  ,0.1579569892473119,Positive,,,
1252,  Giovinazzi backs “cool” plan for three Italian F1 races  ,0.12895021645021645,Neutral,Giovinazzi,,
1253,  F1 distances itself from Bernie Ecclestone’s comments on racism  ,0.08905303030303031,Neutral,,,
1254,  Imola boss lobbies F1 for inclusion on 2020 calendar  ,0.29062499999999997,Positive,,,
1255,  My job in F1: Driver’s physio  ,0.23290251415251412,Positive,,,
1256,"  Damon Hill items raise £33,000 as FIA charity auction attracts huge bids  ",0.15318840579710144,Positive,,,
1257,  Vettel: Mugello deserves to host F1 grand prix  ,0.2082205029013539,Positive,Vettel,,
1258,  Kubica “almost laughing” to think 2020 schedule would be too busy  ,0.13989898989898994,Neutral,,,
1259,"  World Council approves F1 COVID-19 protocols, cost-cut measures  ",0.13877164502164502,Neutral,,,
1260,  Legendary Ferrari F1 photographer Colombo knighted in Italy  ,0.1976370851370852,Positive,,,
1261,  McLaren open to sale of F1 team shares to raise finance  ,0.1479665071770335,Neutral,,,
1262,  My job in F1: The fluid engineer  ,0.07211580086580088,Neutral,,,
1263,"  Bahrain could run second race on “almost oval” track, says Brawn  ",0.15386119257087,Positive,,,
1264,  My job in F1: The chief mechanic  ,0.10777649769585257,Neutral,,,
1265,  Race of my Life: Mika Hakkinen on the 1998 Monaco GP  ,0.5250000000000002,Positive,,,
1266,  My job in F1: The master of podium ceremonies  ,0.2087797619047619,Positive,,,
1267,  No deadline to finalise remainder of 2020 F1 calendar  ,0.1424297924297924,Neutral,,,
1268,  F1 wants race format experiments but no gimmicks  ,0.2983901515151515,Positive,,,
1269,  F1 says team or driver COVID-19 pullouts won’t stop races  ,0.1624410774410774,Positive,,,
1270,  Hamilton “overcome with rage“ by events in USA  ,-0.05635649811181727,Negative,Hamilton,,
1271,  Italian GP deal extended by an extra year to 2025  ,-0.01848484848484849,Negative,,,
1272,  Hamilton calls out industry silence over racial injustice  ,0.044159928122192285,Neutral,Hamilton,,
1273,  UK government expected to relax quarantine rules for F1  ,0.129227761485826,Neutral,,,
1274,  British GP hopes boosted as UK allows sport to resume  ,0.05236742424242424,Neutral,,,
1275,  Austrian GP plans receive government approval  ,0.09503105590062112,Neutral,,,
1276,  Podcast: The greatest F1 team – team principal  ,0.42111801242236024,Positive,,,
1277,  Dutch GP's return postponed until 2021  ,0.052578076685219535,Neutral,,,
1278,  Podcast: The greatest F1 team – number one driver  ,0.35204081632653056,Positive,,,
1279,  World Council approves lower F1 budget cap  ,0.042556517556517556,Neutral,,,
1280,  My job in F1: The team manager  ,0.10956718478372023,Neutral,,,
1281,  UK PM Boris Johnson tells ministers to help make British GP happen  ,0.03248768472906404,Neutral,,,
1282,  Podcast: The greatest F1 team – technical director  ,0.3558823529411764,Positive,,,
1283,  British GP open to August date to save F1 race  ,0.02164652477152477,Neutral,,,
1284,  Podcast: The greatest F1 team – sporting director  ,0.2789473684210526,Positive,,,
1285,  F1 will not receive quarantine exemption from British government  ,0.037265144152899256,Neutral,,,
1286,  Austin health official casts further doubt on US GP  ,0.043597883597883594,Neutral,,,
1287,  My job in F1: Pirelli race engineer  ,0.17342628832354864,Positive,,,
1288,  British GP plans dealt big blow by quarantine measures  ,-0.04697216063069719,Negative,,,
1289,  Motorsport Heroes: Massa recalls the day he almost died  ,0.1732900432900433,Positive,,,
1290,  Silverstone twin F1 race plans being made “on the hoof”  ,-0.004782913165266107,Neutral,,,
1291,"  Ferrari and Vettel “didn't share same goals”, says Binotto  ",0.2139047619047619,Positive,Vettel,,
1292,  Spa gets green light for closed doors Belgian Grand Prix  ,0.1756172839506173,Positive,,,
1293,  Ferrari confirms Vettel exit after 2020 F1 season  ,0.1825497835497836,Positive,Vettel,,
1294,  F1 “waiting for details” as quarantine confirmed for UK arrivals  ,0.014285714285714287,Neutral,,,
1295,  When Porsche produced its biggest F1 flop  ,0.054329881829881826,Neutral,,,
1296,  Ranked! Top 10 F1 cars that never won a Grand Prix  ,0.10499999999999998,Neutral,,,
1297,  F1 is ready to start but we’re bound to hit a glitch – Brown  ,0.1824525474525474,Positive,,,
1298,  Hungarian GP would only happen behind closed doors  ,0.11851851851851851,Neutral,,,
1299,  Hungarian GP hopes hit by latest restrictions  ,0.04698479814758885,Neutral,,,
1300,  Podcast: Should F1 scrap Monaco or Silverstone?  ,0.24086270871985158,Positive,,,
1301,"  Why a British GP in 2020 is ""not a slam dunk""  ",0.13491457946815089,Neutral,,,
1302,  British GP 'very encouraged' by talks over UK sport resuming  ,0.04802353896103896,Neutral,,,
1303,  French GP announces cancellation of 2020 F1 race  ,0.12107323232323232,Neutral,,,
1304,  Silverstone confirms British GP will be behind closed doors  ,0.065509828009828,Neutral,,,
1305,  McLaren hits out: Ferrari’s budget cap arguments ‘don’t stack up’  ,0.10144954004329008,Neutral,,,
1306,  Top 10: Racetracks we’d like to see back on the F1 schedule  ,0.01830808080808081,Neutral,,,
1307,"  F1 can't be ""hole in the ground"" for team spending - Steiner  ",0.11396339168078297,Neutral,,,
1308,  New F1 podcast: Is It Just Me?  ,0.22478844131386502,Positive,,,
1309,  Who would have won 10-race championships in F1's hybrid era?  ,0.15514466420429718,Positive,,,
1310,"  “Constructive” debate on lower F1 cost cap, but no decision yet  ",0.047770007770007776,Neutral,,,
1311,"  ""Cautious"" Italian GP chiefs say they cannot afford Australia repeat  ",0.1069720643939394,Neutral,,,
1312,  Belgian Grand Prix in doubt after mass events ban extended  ,0.10821428571428574,Neutral,,,
1313,  Austria open to F1 race with no spectators  ,0.07192760942760942,Neutral,,,
1314,  Mosley: F1 should cancel 2020 season  ,0.04621212121212121,Neutral,,,
1315,  My job in F1: Raikkonen's race engineer  ,0.13438519243313762,Neutral,Raikkonen,,
1316,  F1 has “massive opportunity” to slash its budget cap – Agag  ,0.13314874939874943,Neutral,,,
1317,  Liberty boss Greg Maffei earned over $44m in 2019   ,0.06967803030303032,Neutral,,,
1318,  French GP in jeopardy as government extends lockdown  ,0.08491214667685255,Neutral,,,
1319,  Sir Stirling Moss death: Motorsport world pays tribute  ,0.3178928571428572,Positive,,,
1320,  When will Formula 1 return? Best-case versus worst-case scenario  ,0.07039700805523592,Neutral,,,
1321,  Closed-door races possible as Brawn targets 19-race season  ,0.07778228715728716,Neutral,,,
1322,  Todt: Ferrari 'opposed' to releasing engine case details  ,0.19095982142857143,Positive,,,
1323,  Canadian GP joins list of postponed F1 races  ,0.1661405723905724,Positive,,,
1324,  How to choose your best F1 image when you have taken millions  ,0.22464285714285712,Positive,,,
1325,  Motorsport Heroes: Hakkinen on his darkest day in F1  ,0.0862179487179487,Neutral,,,
1326,  How Baku hopes to get back on the F1 2020 calendar  ,0.03187753309492441,Neutral,,,
1327,  Epic fails: When F1 title defences go wrong  ,-0.06000000000000001,Negative,,,
1328,  How heroic Herbert beat the F1 pain barrier in Rio debut  ,0.09079338214976515,Neutral,,,
1329,  Quarantined McLaren F1 staff to make UK return this week  ,0.0879204129204129,Neutral,,,
1330,"  Australian GP boss explains ""timing"" confusion  ",0.09276196616622152,Neutral,,,
1331,  Carey: Revised F1 calendar will be “15-18” races  ,0.13426422611205222,Neutral,,,
1332,  Azerbaijan Grand Prix officially postponed  ,-0.0006818181818181779,Neutral,,,
1333,  Baku GP set to be postponed imminently  ,0.12640151515151515,Neutral,,,
1334,  Paul Ricard 95% complete on F1’s sustainability target  ,0.22044721407624635,Positive,,,
1335,"  When the season starts, what will the top-five pecking order be?  ",0.2939153439153439,Positive,,,
1336,  Steiner: Team disagreement on cancellation “normal”  ,0.1557291666666667,Positive,,,
1337,  Verstappen glad Zandvoort kept old-school feel  ,0.229491341991342,Positive,Verstappen,,
1338,"  Dutch GP might not run in 2020, admits race chief  ",0.10382169913419914,Neutral,,,
1339,"  F1 teams won’t have to agree calendar changes, says Carey  ",0.09009523809523809,Neutral,,,
1340,"  When the season starts, how will F1’s midfield stack up?  ",0.14217687074829932,Neutral,,,
1341,  Ferrari confirms F1 shutdown from Thursday  ,-0.07710084033613446,Negative,,,
1342,  How Mercedes made DAS the perfect front-end fit  ,0.059848484848484845,Neutral,Mercedes,,
1343,"  Alfa Romeo: It would've been ""unfair"" to race without McLaren  ",0.1486796536796537,Neutral,Alfa Romeo,,
1344,"  ""No suggestion whatsoever"" Australian GP put F1 in danger  ",0.006606119106119108,Neutral,,,
1345,  Red Bull would have protested Mercedes' DAS in Australia  ,0.13703703703703704,Neutral,Red Bull,Mercedes,
1346,  COTA boss adamant closure won’t impact US GP  ,0.13374999999999998,Neutral,,,
1347,  Dutch GP boss Lammers “waiting for clarity” on race date  ,0.20829858737753473,Positive,,,
1348,  Australian GP not giving up on rescheduling F1 race  ,0.14795454545454545,Neutral,,,
1349,  F1 considered paddock 'lockdown' for Australian GP  ,-0.026705478429616375,Negative,,,
1350,  Pirelli scraps 1800 F1 tyres after Australian GP cancellation  ,0.15886904761904763,Positive,,,
1351,  The phone call that sealed Australian GP's fate  ,0.09039115646258503,Neutral,,,
1352,   Podcast: What really happened behind the scenes in Melbourne  ,0.07563025210084033,Neutral,,,
1353,"  Carey says F1 ""made the right decisions"" over Australian GP  ",0.12892143317675234,Neutral,,,
1354,  Australian GP working on spectator refunds  ,0.12904761904761905,Neutral,,,
1355,  Fourteen McLaren team members quarantined in Melbourne  ,0.09146730462519936,Neutral,,,
1356,  Horner: More delays to start of F1 2020 season now “inevitable”  ,0.05606060606060606,Neutral,,,
1357,  Australian GP: Melbourne non-event in photos  ,0.25,Positive,,,
1358,  Only three F1 teams were willing to run in Melbourne  ,0.015372474747474753,Neutral,,,
1359,  Australian Grand Prix officially cancelled  ,0.08449768622182417,Neutral,,,
1360,  Fans banned from attending Australian GP  ,0.03791666666666667,Neutral,,,
1361,  Australian GP pushes on with event despite F1 cancellation  ,0.07025669642857144,Neutral,,,
1362,  Australian GP set to be called off over coronavirus threat  ,0.03125,Neutral,,,
1363,  The nightmare F1 was never going to avoid  ,0.25,Positive,,,
1364,  Australian GP issues update on nine F1 paddock coronavirus tests  ,0.064258658008658,Neutral,,,
1365,  McLaren F1 team withdraws from Australian GP due to coronavirus  ,0.1125,Neutral,,,
1366,"  Australian GP: Latest F1 tech updates, straight from pitlane  ",0.14074675324675323,Neutral,,,
1367,"  Bottas: Mercedes will need to ""calculate"" risk of DAS protest  ",0.36346153846153845,Positive,Bottas,Mercedes,
1368,"  F1 drivers will ""pull handbrake"" if virus situation worsens  ",0.05761351052048728,Neutral,,,
1369,"  Hamilton: ""Shocking"" that Australian GP is still on  ",0.15342384887839436,Positive,Hamilton,,
1370,  Williams fears prize fund hit if F1 races lost  ,0.13479938271604938,Neutral,Williams,,
1371,  Two more Haas F1 personnel self-isolated in Melbourne  ,0.03887741046831955,Neutral,Haas,,
1372,  Ricciardo shows off bold new helmet design  ,-0.02820512820512821,Negative,Ricciardo,,
1373,  F1 teams agree to scrap TV scrums amid Covid-19 fears  ,0.13038419913419913,Neutral,,,
1374,  Full 2020 Australian Grand Prix weekend schedule  ,0.21904761904761907,Positive,,,
1375,  Carey in crisis talks to save Vietnam GP amid Covid-19 outbreak  ,0.03333333333333333,Neutral,,,
1376,  Video: How F1 is facing up to coronavirus and the Ferrari row  ,0.03333333333333333,Neutral,,,
1377,  How Red Bull struck an early tech blow against Mercedes  ,0.0757716049382716,Neutral,Red Bull,Mercedes,
1378,"  Coronavirus making Australian GP atmosphere ""different"" - Albon  ",0.05952380952380953,Neutral,Albon,,
1379,  Albert Park 'gutter' re-profiled ahead of Australian GP  ,0.021212121212121217,Neutral,,,
1380,"  Australian GP cans autograph sessions, selfies  ",0.1186389759665622,Neutral,,,
1381,  Multiple F1 team personnel tested for coronavirus  ,0.09981203007518798,Neutral,,,
1382,  Tech breakdown: Under the skin of the new Mercedes  ,0.03888888888888886,Neutral,Mercedes,,
1383,  Five things to look out for in the Australian GP  ,0.13956539987789982,Neutral,,,
1384,  Coronavirus scare at Albert Park Hotel on eve of Australian GP  ,0.159375,Positive,,,
1385,  Gallery: Australian GP setup in full swing  ,0.0,Neutral,,,
1386,  F1 announces new partnership with 188BET in Asia region  ,0.19756871035940804,Positive,,,
1387,  Ferrari hopes Australian GP can cheer Italy amid Covid-19 crisis  ,0.0807017543859649,Neutral,,,
1388,  How Leclerc has tailored new Ferrari to maximise starts  ,0.18142292490118575,Positive,Leclerc,,
1389,  Ferrari travelling to F1 opener as planned despite Italy lockdown  ,0.06428571428571428,Neutral,,,
1390,  Bahrain F1 race to go ahead without spectators  ,0.02251984126984127,Neutral,,,
1391,  FIA drops rule restricting F1 helmet design changes  ,0.1310626674912389,Neutral,,,
1392,  WMSC objects to F1 teams' statement on Ferrari settlement case  ,0.019236111111111107,Neutral,,,
1393,  The changes aimed at keeping McLaren ahead of the midfield  ,0.08056513798701297,Neutral,,,
1394,  Bahrain GP halts ticket sales while coronavirus impact assessed  ,0.17017543859649123,Positive,,,
1395,  Verstappen: Zandvoort banking will encourage different lines  ,0.18380570409982178,Positive,Verstappen,,
1396,"  Ferrari: Testing pace was ""our true performance""  ",0.05500440917107583,Neutral,,,
1397,"  Australia tightens Italy travel restrictions, resists ban  ",0.12965225563909777,Neutral,,,
1398,  Pirelli unveils teams' first tyre selections for 2020  ,0.006812169312169313,Neutral,,,
1399,"  Australian GP ""going ahead"" despite coronavirus fears  ",0.09108946608946608,Neutral,,,
1400,  Ricciardo nearly extracted full pace of new Renault  ,0.23773448773448771,Positive,Ricciardo,Renault,
1401,  Mercedes drivers unsure DAS will be used in Australia  ,0.3027126099706745,Positive,Mercedes,,
1402,  Sainz: Racing Point hiding its full potential  ,0.1781881313131313,Positive,Sainz,Racing Point,
1403,"  Ferrari admits 2020 engine ""not as strong"" as last year  ",0.09842140618002684,Neutral,,,
1404,  What testing told us about F1 2020’s formbook  ,-0.007671957671957675,Neutral,,,
1405,  Russell: Williams still the slowest car in 2020  ,0.005397727272727269,Neutral,Russell,Williams,
1406,  Verstappen downplays skittish Red Bull car after spins  ,0.16864962993995253,Positive,Verstappen,Red Bull,
1407,  Hamilton has faith Mercedes will get on top of engine woes  ,0.10097763347763349,Neutral,Hamilton,Mercedes,
1408,  Final F1 2020 testing tech updates direct from the track  ,0.0301252319109462,Neutral,,,
1409,  Red Bull’s Dutch GP beach plan facing environmentalist anger  ,0.08029942279942283,Neutral,Red Bull,,
1410,  Bottas fastest as 2020 pre-season testing ends  ,0.18466967814793903,Positive,Bottas,,
